pbar	Ht	Hs	WrightsFst	WCFst	WCFstSimple	avgp
0.1	0.18	0.10054	0.441443	0.116965	0.170564	0.0706061
0.1	0.18	0.0916468	0.490851	0.126516	0.172471	0.0656566
0.1	0.18	0.102274	0.43181	0.107765	0.156108	0.070101
0.1	0.18	0.104236	0.420909	0.102358	0.149066	0.0705051
0.1	0.18	0.102853	0.428596	0.0958334	0.135488	0.0682828
0.1	0.18	0.0809428	0.550318	0.079613	0.0851609	0.0507071
0.1	0.18	0.12154	0.32478	0.0793883	0.127444	0.0783838
0.1	0.18	0.0803321	0.553711	0.0866792	0.0935932	0.0512121
0.1	0.18	0.103696	0.423911	0.0792166	0.108454	0.0659596
0.1	0.18	0.114904	0.361647	0.134782	0.235582	0.0860606
0.1	0.18	0.0761647	0.576863	0.0754956	0.0752524	0.0470707
0.1	0.18	0.133923	0.255986	0.114425	0.220797	0.0960606
0.1	0.18	0.0955739	0.469034	0.142028	0.210665	0.0719192
0.1	0.18	0.0980441	0.455311	0.112604	0.158325	0.0678788
0.1	0.18	0.128339	0.287003	0.100136	0.178551	0.0879798
0.1	0.18	0.144193	0.198925	0.0860207	0.166455	0.0963636
0.1	0.18	0.106061	0.410774	0.128572	0.203964	0.0773737
0.1	0.18	0.123871	0.31183	0.118798	0.214461	0.0891919
0.1	0.18	0.126616	0.296577	0.0743297	0.12283	0.0809091
0.1	0.18	0.138381	0.231218	0.0763063	0.138456	0.089697
0.1	0.18	0.120268	0.331845	0.130639	0.236319	0.0893939
0.1	0.18	0.101099	0.43834	0.143387	0.225833	0.0767677
0.1	0.18	0.126197	0.298907	0.131815	0.251001	0.0946465
0.1	0.18	0.138661	0.229662	0.0992757	0.190844	0.0956566
0.1	0.18	0.108332	0.398157	0.11695	0.18375	0.0765657
0.1	0.18	0.144527	0.197072	0.13988	0.311879	0.113131
0.1	0.18	0.132605	0.263306	0.112749	0.214491	0.0945455
0.1	0.18	0.104625	0.41875	0.112144	0.168061	0.0727273
0.1	0.18	0.100883	0.439538	0.125536	0.187891	0.0726263
0.1	0.18	0.13917	0.226831	0.11272	0.225034	0.099798
0.1	0.18	0.0926538	0.485257	0.113551	0.151248	0.0640404
0.1	0.18	0.118753	0.340263	0.0826258	0.130605	0.0770707
0.1	0.18	0.112308	0.376067	0.13763	0.236972	0.0846465
0.1	0.18	0.120061	0.332993	0.0912407	0.148885	0.079798
0.1	0.18	0.118457	0.341904	0.110172	0.18599	0.0828283
0.1	0.18	0.102377	0.43124	0.139315	0.219683	0.0768687
0.1	0.18	0.0903949	0.497806	0.0980463	0.122497	0.059798
0.1	0.18	0.116705	0.351639	0.0733613	0.111487	0.0738384
0.1	0.18	0.0746235	0.585425	0.101132	0.105115	0.0491919
0.1	0.18	0.120794	0.328921	0.127503	0.229706	0.0889899
0.1	0.18	0.103857	0.423018	0.171985	0.302524	0.0866667
0.1	0.18	0.13309	0.260611	0.104119	0.194463	0.0926263
0.1	0.18	0.077435	0.569806	0.0947735	0.100613	0.050303
0.1	0.18	0.101717	0.434905	0.115025	0.168842	0.0711111
0.1	0.18	0.103407	0.425518	0.0809867	0.111036	0.0660606
0.1	0.18	0.0959657	0.466857	0.123927	0.175687	0.0684848
0.1	0.18	0.10124	0.437557	0.104341	0.148324	0.0686869
0.1	0.18	0.129354	0.281366	0.111806	0.206978	0.0917172
0.1	0.18	0.100329	0.442616	0.129492	0.194804	0.0730303
0.1	0.18	0.129114	0.282701	0.0985554	0.176098	0.0881818
0.1	0.18	0.113792	0.36782	0.0976412	0.153412	0.0765657
0.1	0.18	0.0891445	0.504753	0.102978	0.128456	0.059697
0.1	0.18	0.115947	0.355848	0.140608	0.252018	0.0884848
0.1	0.18	0.102836	0.428689	0.121199	0.182793	0.0732323
0.1	0.18	0.119288	0.337287	0.105247	0.176688	0.0823232
0.1	0.18	0.117903	0.344982	0.133791	0.239304	0.0882828
0.1	0.18	0.120193	0.332262	0.125129	0.222885	0.0878788
0.1	0.18	0.0905908	0.496718	0.0798445	0.0956415	0.0571717
0.1	0.18	0.0705341	0.608144	0.08389	0.0790003	0.0443434
0.1	0.18	0.0883211	0.509327	0.13108	0.17434	0.0639394
0.1	0.18	0.0885859	0.507856	0.129429	0.17189	0.0638384
0.1	0.18	0.0983104	0.453831	0.0614612	0.0765455	0.059596
0.1	0.18	0.142429	0.208729	0.117028	0.241795	0.103737
0.1	0.18	0.0918993	0.489448	0.0983364	0.124995	0.0609091
0.1	0.18	0.106246	0.409746	0.0737193	0.102076	0.0667677
0.1	0.18	0.101771	0.434607	0.135289	0.209731	0.0754545
0.1	0.18	0.0886058	0.507746	0.082813	0.0977141	0.0562626
0.1	0.18	0.0856811	0.523994	0.0680137	0.0749443	0.0523232
0.1	0.18	0.110332	0.387044	0.122179	0.198217	0.0792929
0.1	0.18	0.135337	0.248129	0.0966456	0.180152	0.0924242
0.1	0.18	0.104135	0.421471	0.120744	0.184187	0.0741414
0.1	0.18	0.111679	0.379562	0.106542	0.168005	0.0768687
0.1	0.18	0.0981068	0.454962	0.0973076	0.131704	0.0651515
0.1	0.18	0.100583	0.441205	0.0941579	0.129644	0.0663636
0.1	0.18	0.116093	0.35504	0.132175	0.231762	0.0863636
0.1	0.18	0.103439	0.425339	0.0692004	0.0923092	0.0641414
0.1	0.18	0.13891	0.228276	0.077258	0.141036	0.090303
0.1	0.18	0.0951408	0.47144	0.0917557	0.118797	0.0621212
0.1	0.18	0.114014	0.366587	0.0831971	0.126434	0.0738384
0.1	0.18	0.0919972	0.488904	0.0941291	0.118533	0.060303
0.1	0.18	0.0852571	0.526349	0.091678	0.106346	0.0552525
0.1	0.18	0.0864815	0.519547	0.0725435	0.0815375	0.0534343
0.1	0.18	0.0997704	0.44572	0.0945691	0.129289	0.0658586
0.1	0.18	0.0987695	0.45128	0.108658	0.152354	0.0676768
0.1	0.18	0.125611	0.302163	0.0981851	0.170519	0.0854545
0.1	0.18	0.120886	0.32841	0.0831239	0.133913	0.0786869
0.1	0.18	0.108981	0.394552	0.125498	0.20289	0.0789899
0.1	0.18	0.0983915	0.453381	0.0926111	0.124262	0.0645455
0.1	0.18	0.094977	0.47235	0.133798	0.192786	0.069697
0.1	0.18	0.0941904	0.47672	0.103645	0.136836	0.0634343
0.1	0.18	0.121665	0.324083	0.107438	0.184987	0.0846465
0.1	0.18	0.116895	0.350585	0.122421	0.210557	0.0845455
0.1	0.18	0.0887328	0.50704	0.0652905	0.0740394	0.0539394
0.1	0.18	0.12717	0.293499	0.126114	0.238307	0.0938384
0.1	0.18	0.106983	0.405647	0.113757	0.175049	0.0748485
0.1	0.18	0.109316	0.39269	0.160112	0.286087	0.0881818
0.1	0.18	0.106777	0.406795	0.0745746	0.103985	0.0672727
0.1	0.18	0.104777	0.417908	0.0723966	0.0985528	0.0655556
0.1	0.18	0.103765	0.423528	0.077131	0.105148	0.0656566
0.1	0.18	0.114359	0.364674	0.0966148	0.152167	0.0767677
0.1	0.18	0.135141	0.249218	0.174607	0.402873	0.117677
0.1	0.18	0.107288	0.403955	0.128709	0.20662	0.0783838
0.1	0.18	0.0988323	0.450932	0.0859556	0.113987	0.0637374
0.1	0.18	0.159983	0.111205	0.105358	0.237281	0.114444
0.1	0.18	0.0956979	0.468345	0.0791219	0.0999472	0.0605051
0.1	0.18	0.0767355	0.573691	0.0945765	0.0994486	0.049798
0.1	0.18	0.113183	0.371204	0.118185	0.194634	0.0806061
0.1	0.18	0.093491	0.480606	0.0849354	0.106285	0.059899
0.1	0.18	0.132172	0.265713	0.113645	0.215987	0.0944444
0.1	0.18	0.11702	0.349888	0.0955056	0.153499	0.0784848
0.1	0.18	0.135011	0.24994	0.08238	0.147957	0.0886869
0.1	0.18	0.123254	0.315257	0.104878	0.181752	0.0852525
0.1	0.18	0.115139	0.360337	0.101538	0.163002	0.0783838
0.1	0.18	0.10358	0.424557	0.137693	0.218695	0.0774747
0.1	0.18	0.119293	0.337262	0.07302	0.113338	0.0755556
0.1	0.18	0.105615	0.413249	0.0664883	0.0899908	0.0651515
0.1	0.18	0.144311	0.198271	0.133252	0.291297	0.110606
0.1	0.18	0.115119	0.360448	0.133707	0.233454	0.0859596
0.1	0.18	0.107022	0.405435	0.114097	0.175791	0.0749495
0.1	0.18	0.0958938	0.467257	0.126758	0.180927	0.0689899
0.1	0.18	0.0991139	0.449367	0.119378	0.172701	0.07
0.1	0.18	0.0906795	0.496225	0.145611	0.206991	0.0686869
0.1	0.18	0.141273	0.215148	0.105447	0.209757	0.0993939
0.1	0.18	0.0908601	0.495222	0.094695	0.117936	0.059596
0.1	0.18	0.122759	0.318003	0.145899	0.281	0.0958586
0.1	0.18	0.0811677	0.549068	0.0695042	0.0728037	0.049596
0.1	0.18	0.0727257	0.595968	0.112783	0.117681	0.0493939
0.1	0.18	0.0915519	0.491378	0.148887	0.215677	0.070101
0.1	0.18	0.115878	0.356231	0.113942	0.190003	0.0817172
0.1	0.18	0.0898898	0.500612	0.0964596	0.11937	0.0591919
0.1	0.18	0.0995378	0.447012	0.121285	0.177096	0.0707071
0.1	0.18	0.106054	0.410808	0.0809532	0.113822	0.0678788
0.1	0.18	0.14361	0.202165	0.150568	0.343783	0.116263
0.1	0.18	0.12862	0.285447	0.0885601	0.153803	0.0854545
0.1	0.18	0.107262	0.4041	0.120273	0.188742	0.0764646
0.1	0.18	0.14253	0.208168	0.100129	0.198277	0.0988889
0.1	0.18	0.0750306	0.583163	0.113956	0.123046	0.0512121
0.1	0.18	0.164521	0.085995	0.151622	0.397798	0.136768
0.1	0.18	0.130597	0.274462	0.125056	0.241992	0.0963636
0.1	0.18	0.123822	0.312103	0.14012	0.267835	0.0950505
0.1	0.18	0.113049	0.371952	0.116003	0.18973	0.08
0.1	0.18	0.110759	0.384672	0.131412	0.219382	0.0818182
0.1	0.18	0.111763	0.379094	0.106719	0.168487	0.0769697
0.1	0.18	0.0965305	0.46372	0.088292	0.115007	0.0625253
0.1	0.18	0.0870569	0.51635	0.0887163	0.104326	0.0560606
0.1	0.18	0.124826	0.306525	0.114282	0.205465	0.0887879
0.1	0.18	0.125537	0.302571	0.117956	0.215331	0.090303
0.1	0.18	0.0961892	0.465616	0.0681801	0.0843739	0.0591919
0.1	0.18	0.131377	0.270126	0.124921	0.243087	0.0969697
0.1	0.18	0.0966636	0.46298	0.0674333	0.0837166	0.0593939
0.1	0.18	0.116226	0.354301	0.116665	0.196514	0.0826263
0.1	0.18	0.137097	0.238352	0.141805	0.301529	0.107172
0.1	0.18	0.126279	0.298447	0.106554	0.189996	0.0879798
0.1	0.18	0.124679	0.307341	0.0720544	0.116625	0.0790909
0.1	0.18	0.106726	0.407076	0.0944696	0.138124	0.0708081
0.1	0.18	0.115577	0.357906	0.134969	0.237412	0.0866667
0.1	0.18	0.10537	0.414609	0.0898728	0.128279	0.0689899
0.1	0.18	0.0770263	0.572076	0.0698155	0.0694487	0.0469697
0.1	0.18	0.103829	0.423171	0.0953227	0.135873	0.0688889
0.1	0.18	0.120817	0.328793	0.102406	0.172879	0.0828283
0.15	0.255	0.151719	0.405025	0.140556	0.232658	0.119899
0.15	0.255	0.17137	0.327962	0.106525	0.181939	0.124343
0.15	0.255	0.191393	0.24944	0.106854	0.203996	0.141818
0.15	0.255	0.188329	0.261456	0.134168	0.27086	0.151717
0.15	0.255	0.168571	0.338939	0.111597	0.189939	0.123838
0.15	0.255	0.183552	0.280188	0.0831913	0.143668	0.12596
0.15	0.255	0.16461	0.354472	0.123358	0.211423	0.124848
0.15	0.255	0.19465	0.236669	0.104387	0.201413	0.143636
0.15	0.255	0.158543	0.378263	0.116833	0.189576	0.117172
0.15	0.255	0.177086	0.305545	0.106218	0.187321	0.129091
0.15	0.255	0.191223	0.250107	0.108366	0.207497	0.142323
0.15	0.255	0.169036	0.337114	0.136624	0.249234	0.134343
0.15	0.255	0.184074	0.278141	0.101763	0.184459	0.133333
0.15	0.255	0.179377	0.29656	0.115126	0.210418	0.134646
0.15	0.255	0.150407	0.410168	0.0993643	0.146288	0.104848
0.15	0.255	0.176191	0.309056	0.131705	0.247086	0.138889
0.15	0.255	0.199255	0.218609	0.115255	0.234074	0.152828
0.15	0.255	0.191253	0.249987	0.0952673	0.176541	0.136869
0.15	0.255	0.170554	0.331161	0.125719	0.224659	0.131111
0.15	0.255	0.181936	0.286525	0.133013	0.258597	0.144949
0.15	0.255	0.172847	0.32217	0.0877981	0.144376	0.11899
0.15	0.255	0.171159	0.32879	0.0841654	0.135854	0.116465
0.15	0.255	0.202478	0.205969	0.110297	0.224732	0.153434
0.15	0.255	0.180808	0.290949	0.0804586	0.13598	0.122828
0.15	0.255	0.13725	0.461766	0.107791	0.147924	0.0968687
0.15	0.255	0.207251	0.18725	0.120662	0.258525	0.163232
0.15	0.255	0.190399	0.253336	0.112344	0.216386	0.143333
0.15	0.255	0.190894	0.251397	0.119121	0.234128	0.146869
0.15	0.255	0.201149	0.211179	0.0909368	0.175359	0.143535
0.15	0.255	0.174063	0.317399	0.106895	0.185615	0.126768
0.15	0.255	0.180406	0.292527	0.105902	0.190113	0.131818
0.15	0.255	0.188783	0.259673	0.0859852	0.153756	0.131212
0.15	0.255	0.187622	0.264229	0.0976912	0.178665	0.134747
0.15	0.255	0.202766	0.204841	0.0724968	0.134845	0.137475
0.15	0.255	0.192458	0.245263	0.119031	0.235812	0.148283
0.15	0.255	0.164417	0.355228	0.100845	0.162899	0.116566
0.15	0.255	0.164871	0.353445	0.121972	0.208613	0.124545
0.15	0.255	0.171442	0.32768	0.104428	0.177487	0.123636
0.15	0.255	0.205522	0.194032	0.0894671	0.175644	0.146667
0.15	0.255	0.22226	0.12839	0.112037	0.251707	0.173232
0.15	0.255	0.197986	0.223585	0.122794	0.252752	0.155354
0.15	0.255	0.194493	0.237281	0.085055	0.156341	0.135556
0.15	0.255	0.177818	0.302676	0.129433	0.243565	0.139394
0.15	0.255	0.200931	0.212037	0.139721	0.305582	0.167475
0.15	0.255	0.186345	0.269234	0.102938	0.18945	0.135758
0.15	0.255	0.179887	0.294562	0.0802189	0.134807	0.12202
0.15	0.255	0.196368	0.229929	0.0944606	0.179369	0.140909
0.15	0.255	0.160494	0.37061	0.0921254	0.142158	0.110606
0.15	0.255	0.203393	0.20238	0.11635	0.241894	0.157273
0.15	0.255	0.192798	0.243931	0.0962515	0.180243	0.138586
0.15	0.255	0.163215	0.359939	0.102265	0.164571	0.116061
0.15	0.255	0.210787	0.173386	0.103025	0.214528	0.157576
0.15	0.255	0.185831	0.271251	0.0834349	0.145963	0.127879
0.15	0.255	0.217325	0.147746	0.0998282	0.212606	0.16202
0.15	0.255	0.185262	0.273484	0.138145	0.277362	0.150707
0.15	0.255	0.19404	0.239057	0.107461	0.208314	0.144444
0.15	0.255	0.175178	0.313029	0.108634	0.190688	0.128384
0.15	0.255	0.196413	0.229754	0.128155	0.265463	0.156566
0.15	0.255	0.158756	0.377428	0.0971879	0.15021	0.110808
0.15	0.255	0.185782	0.271443	0.131416	0.259762	0.147879
0.15	0.255	0.21457	0.158549	0.143393	0.338351	0.184444
0.15	0.255	0.158635	0.377903	0.107173	0.169724	0.113939
0.15	0.255	0.170148	0.332751	0.164512	0.327198	0.14899
0.15	0.255	0.166178	0.34832	0.0986797	0.16024	0.117273
0.15	0.255	0.195142	0.234736	0.101517	0.194958	0.142828
0.15	0.255	0.172218	0.324637	0.115762	0.203472	0.128586
0.15	0.255	0.141143	0.446497	0.0874196	0.117279	0.0944444
0.15	0.255	0.128402	0.496462	0.079311	0.0949302	0.0832323
0.15	0.255	0.194524	0.237161	0.106939	0.207544	0.144646
0.15	0.255	0.18068	0.291453	0.104532	0.187287	0.131515
0.15	0.255	0.137499	0.460787	0.104499	0.14247	0.0961616
0.15	0.255	0.161384	0.367123	0.134284	0.232381	0.126263
0.15	0.255	0.196517	0.229346	0.109678	0.216549	0.147677
0.15	0.255	0.17419	0.3169	0.104721	0.180974	0.126061
0.15	0.255	0.166532	0.346933	0.11413	0.19316	0.12303
0.15	0.255	0.175741	0.310821	0.0884262	0.148069	0.121515
0.15	0.255	0.158214	0.379553	0.119617	0.195109	0.117879
0.15	0.255	0.180447	0.292365	0.0955042	0.167077	0.127879
0.15	0.255	0.17861	0.299567	0.115553	0.210528	0.134141
0.15	0.255	0.170028	0.333225	0.124414	0.22087	0.130101
0.15	0.255	0.212172	0.167954	0.126889	0.282966	0.171616
0.15	0.255	0.192634	0.244573	0.0872049	0.159588	0.134848
0.15	0.255	0.168064	0.340926	0.0904496	0.145557	0.116061
0.15	0.255	0.135856	0.467233	0.151109	0.230747	0.109293
0.15	0.255	0.207516	0.186211	0.109795	0.228981	0.157879
0.15	0.255	0.171908	0.325849	0.0772395	0.123169	0.114848
0.15	0.255	0.181915	0.286609	0.140911	0.279943	0.148788
0.15	0.255	0.156881	0.384781	0.100349	0.154477	0.110303
0.15	0.255	0.192845	0.243745	0.117619	0.232621	0.14798
0.15	0.255	0.151006	0.407822	0.110622	0.168238	0.108788
0.15	0.255	0.153081	0.399683	0.0939681	0.138931	0.105354
0.15	0.255	0.197192	0.2267	0.112058	0.223369	0.149394
0.15	0.255	0.191097	0.250599	0.11319	0.219292	0.144343
0.15	0.255	0.187784	0.263593	0.11149	0.211326	0.140606
0.15	0.255	0.199149	0.219023	0.0918911	0.175847	0.142222
0.15	0.255	0.216593	0.150615	0.106303	0.229344	0.164646
0.15	0.255	0.199088	0.219263	0.10635	0.210927	0.148485
0.15	0.255	0.20232	0.206588	0.0907109	0.175844	0.144444
0.15	0.255	0.170184	0.332613	0.111681	0.191941	0.125253
0.15	0.255	0.172686	0.3228	0.115746	0.203988	0.12899
0.15	0.255	0.177877	0.302442	0.0988276	0.171841	0.12697
0.15	0.255	0.187103	0.266263	0.140276	0.286124	0.153636
0.15	0.255	0.193486	0.24123	0.135986	0.283457	0.157778
0.15	0.255	0.189686	0.256132	0.11738	0.228204	0.144949
0.15	0.255	0.178918	0.298361	0.108133	0.193612	0.131414
0.15	0.255	0.170332	0.332031	0.150738	0.288288	0.142121
0.15	0.255	0.198875	0.220098	0.102063	0.20003	0.146364
0.15	0.255	0.189565	0.256606	0.130147	0.261591	0.150909
0.15	0.255	0.144036	0.435154	0.106596	0.153049	0.101919
0.15	0.255	0.151426	0.406171	0.102054	0.152288	0.106465
0.15	0.255	0.162384	0.363198	0.0836544	0.12795	0.109495
0.15	0.255	0.145953	0.427633	0.0840804	0.115707	0.0971717
0.15	0.255	0.195606	0.232917	0.103139	0.199355	0.143939
0.15	0.255	0.199432	0.217913	0.103214	0.20344	0.147374
0.15	0.255	0.184937	0.274756	0.116919	0.22135	0.140404
0.15	0.255	0.129651	0.491565	0.128468	0.175806	0.0965657
0.15	0.255	0.163419	0.359141	0.132683	0.231493	0.127475
0.15	0.255	0.165118	0.352479	0.120085	0.20467	0.12404
0.15	0.255	0.178736	0.299075	0.101486	0.178499	0.128687
0.15	0.255	0.176315	0.30857	0.0706683	0.11381	0.116162
0.15	0.255	0.182057	0.286051	0.111588	0.205112	0.135556
0.15	0.255	0.211789	0.169455	0.0847272	0.169454	0.15
0.15	0.255	0.166968	0.345223	0.0937341	0.151071	0.116263
0.15	0.255	0.153442	0.398267	0.109423	0.16858	0.110404
0.15	0.255	0.172945	0.321786	0.0981362	0.165622	0.122626
0.15	0.255	0.183038	0.282204	0.118786	0.223664	0.139495
0.15	0.255	0.179451	0.296272	0.101756	0.179811	0.129394
0.15	0.255	0.162571	0.362466	0.101118	0.161616	0.115152
0.15	0.255	0.202724	0.205003	0.0913176	0.177637	0.145051
0.15	0.255	0.157279	0.38322	0.111132	0.176265	0.114141
0.15	0.255	0.168571	0.338939	0.0962154	0.15752	0.118384
0.15	0.255	0.180009	0.294082	0.133714	0.257697	0.143434
0.15	0.255	0.170903	0.329792	0.145563	0.275247	0.140202
0.15	0.255	0.157482	0.382422	0.0972003	0.149029	0.109798
0.15	0.255	0.160499	0.370592	0.102557	0.162414	0.113939
0.15	0.255	0.175274	0.312651	0.128853	0.23863	0.136768
0.15	0.255	0.155686	0.389468	0.0792064	0.114921	0.103131
0.15	0.255	0.184007	0.278405	0.116535	0.219293	0.139394
0.15	0.255	0.169527	0.335188	0.0995305	0.165229	0.120303
0.15	0.255	0.194039	0.239063	0.146428	0.315134	0.164141
0.15	0.255	0.157942	0.380621	0.101793	0.158331	0.111616
0.15	0.255	0.178079	0.30165	0.102684	0.180485	0.128586
0.15	0.255	0.222582	0.12713	0.0968063	0.209575	0.165354
0.15	0.255	0.182994	0.282378	0.134468	0.26399	0.146667
0.15	0.255	0.171341	0.328076	0.111188	0.192149	0.126061
0.15	0.255	0.163295	0.359627	0.087643	0.136106	0.111414
0.15	0.255	0.159097	0.37609	0.12335	0.204325	0.12
0.15	0.255	0.197616	0.225037	0.096467	0.18526	0.142828
0.15	0.255	0.214703	0.158027	0.108387	0.233033	0.163939
0.15	0.255	0.173652	0.319013	0.104859	0.180715	0.125657
0.15	0.255	0.157302	0.38313	0.109569	0.173116	0.113636
0.15	0.255	0.14629	0.426313	0.135487	0.213236	0.113131
0.15	0.255	0.177871	0.302466	0.1331	0.253045	0.141111
0.15	0.255	0.179839	0.294748	0.124992	0.235065	0.139293
0.15	0.255	0.14583	0.42812	0.111227	0.163613	0.104747
0.15	0.255	0.179334	0.296728	0.0966379	0.168491	0.127374
0.15	0.255	0.186287	0.269462	0.117341	0.224017	0.141818
0.15	0.255	0.189388	0.257303	0.0923549	0.168263	0.134141
0.15	0.255	0.134965	0.470726	0.0989346	0.130561	0.0927273
0.15	0.255	0.15111	0.407413	0.0894378	0.12909	0.102525
0.15	0.255	0.207524	0.186181	0.134893	0.300673	0.171515
0.15	0.255	0.193809	0.239964	0.141504	0.299997	0.161111
0.15	0.255	0.16932	0.335998	0.134618	0.244639	0.133737
0.15	0.255	0.189504	0.256847	0.104117	0.195448	0.13899
0.15	0.255	0.172677	0.322836	0.119315	0.212239	0.130404
0.15	0.255	0.219074	0.140886	0.0951805	0.201993	0.161313
0.15	0.255	0.192897	0.243541	0.133461	0.275436	0.155859
0.15	0.255	0.165113	0.352497	0.104204	0.170474	0.118283
0.15	0.255	0.180147	0.293541	0.105698	0.189376	0.131515
0.15	0.255	0.196771	0.22835	0.102399	0.198733	0.144646
0.15	0.255	0.172444	0.323748	0.120328	0.214322	0.130606
0.15	0.255	0.181895	0.286687	0.0737086	0.123336	0.121414
0.15	0.255	0.174252	0.31666	0.107804	0.187832	0.127273
0.15	0.255	0.174033	0.317519	0.109091	0.190461	0.127576
0.15	0.255	0.150706	0.408998	0.123605	0.194081	0.112828
0.15	0.255	0.129905	0.490568	0.0922944	0.115323	0.0872727
0.15	0.255	0.162293	0.363558	0.112398	0.184557	0.118788
0.15	0.255	0.160661	0.369956	0.0971657	0.15197	0.112323
0.15	0.255	0.197815	0.224257	0.114476	0.230347	0.151111
0.15	0.255	0.183021	0.28227	0.101483	0.18277	0.132323
0.15	0.255	0.186353	0.269204	0.11141	0.209521	0.139293
0.15	0.255	0.16637	0.34757	0.0954953	0.154026	0.116364
0.15	0.255	0.187029	0.266551	0.0657157	0.110985	0.122727
0.15	0.255	0.157922	0.380699	0.118904	0.193226	0.117374
0.15	0.255	0.165081	0.352623	0.103989	0.169995	0.118182
0.15	0.255	0.172404	0.323905	0.113793	0.199206	0.12798
0.15	0.255	0.180164	0.293475	0.0834257	0.141493	0.123333
0.15	0.255	0.144461	0.433485	0.134623	0.208732	0.111212
0.15	0.255	0.163927	0.357148	0.113599	0.188993	0.120606
0.15	0.255	0.162213	0.36387	0.127808	0.218443	0.124444
0.15	0.255	0.226065	0.11347	0.0822618	0.174577	0.161313
0.15	0.255	0.155424	0.390494	0.0949292	0.142839	0.107475
0.15	0.255	0.21243	0.16694	0.108447	0.230728	0.161818
0.15	0.255	0.187355	0.265273	0.145675	0.30207	0.156768
0.15	0.255	0.131702	0.483522	0.102397	0.133011	0.0911111
0.15	0.255	0.18998	0.25498	0.109058	0.207832	0.141515
0.15	0.255	0.165021	0.352857	0.134748	0.238743	0.129798
0.15	0.255	0.183193	0.281598	0.12235	0.232745	0.141212
0.15	0.255	0.160522	0.370502	0.134484	0.231611	0.125556
0.15	0.255	0.189092	0.258461	0.0993427	0.183864	0.136667
0.15	0.255	0.197522	0.225403	0.14255	0.308908	0.165556
0.15	0.255	0.193737	0.240246	0.108074	0.209502	0.144444
0.15	0.255	0.188153	0.262146	0.0968076	0.177161	0.134848
0.15	0.255	0.187086	0.266329	0.0926317	0.16683	0.132323
0.15	0.255	0.111748	0.561773	0.0930197	0.100161	0.0741414
0.15	0.255	0.186895	0.26708	0.122574	0.238026	0.144747
0.15	0.255	0.165334	0.351633	0.0722808	0.109568	0.108384
0.15	0.255	0.201198	0.210987	0.116877	0.2407	0.155455
0.15	0.255	0.155274	0.391083	0.118439	0.189013	0.114949
0.15	0.255	0.155375	0.390686	0.094386	0.141787	0.107273
0.15	0.255	0.162384	0.363198	0.0863292	0.132894	0.110303
0.15	0.255	0.165722	0.350108	0.0873889	0.137644	0.113232
0.15	0.255	0.158156	0.379781	0.0888286	0.133991	0.107778
0.15	0.255	0.222758	0.12644	0.127889	0.30023	0.183232
0.15	0.255	0.196077	0.231069	0.109001	0.21436	0.14697
0.15	0.255	0.180329	0.292827	0.0949489	0.16577	0.127576
0.15	0.255	0.151422	0.406189	0.0790059	0.111438	0.099899
0.15	0.255	0.19186	0.24761	0.130335	0.265274	0.153232
0.15	0.255	0.190854	0.251553	0.151369	0.324961	0.163636
0.15	0.255	0.180874	0.290691	0.117233	0.217245	0.136869
0.15	0.255	0.174154	0.317044	0.118318	0.211711	0.131313
0.15	0.255	0.13867	0.456196	0.119242	0.170304	0.101313
0.15	0.255	0.161602	0.366265	0.102584	0.163585	0.114848
0.15	0.255	0.140272	0.449912	0.162502	0.264862	0.117778
0.15	0.255	0.163399	0.359219	0.117877	0.197667	0.121717
0.15	0.255	0.148232	0.418697	0.0929865	0.132805	0.101313
0.15	0.255	0.196436	0.229664	0.13367	0.281086	0.159495
0.15	0.255	0.147077	0.423228	0.101438	0.146794	0.102828
0.15	0.255	0.164893	0.353361	0.126076	0.218027	0.126162
0.15	0.255	0.167016	0.345037	0.10914	0.182885	0.121616
0.15	0.255	0.171426	0.32774	0.123804	0.221238	0.131111
0.15	0.255	0.170274	0.332259	0.118051	0.206382	0.127778
0.15	0.255	0.171899	0.325885	0.135772	0.251288	0.136667
0.15	0.255	0.220083	0.136931	0.115307	0.258694	0.172929
0.15	0.255	0.221382	0.131835	0.100154	0.217459	0.16596
0.15	0.255	0.195193	0.234538	0.0838243	0.154176	0.135657
0.15	0.255	0.171987	0.325543	0.111849	0.194351	0.126869
0.15	0.255	0.16953	0.335176	0.121251	0.212834	0.128384
0.15	0.255	0.194008	0.239183	0.0879008	0.162282	0.136263
0.15	0.255	0.148979	0.415768	0.140216	0.227688	0.117273
0.15	0.255	0.151792	0.404737	0.0875833	0.126414	0.102525
0.15	0.255	0.161281	0.367526	0.11453	0.18792	0.118687
0.15	0.255	0.198975	0.219707	0.1237	0.256504	0.156768
0.15	0.255	0.165484	0.351045	0.124736	0.21571	0.126162
0.15	0.255	0.184201	0.277643	0.0965615	0.172893	0.131414
0.15	0.255	0.168338	0.339851	0.128146	0.227496	0.130101
0.15	0.255	0.172293	0.324343	0.163105	0.327113	0.150505
0.15	0.255	0.202369	0.206396	0.095303	0.186888	0.146465
0.15	0.255	0.179402	0.296464	0.113111	0.205685	0.133838
0.15	0.255	0.165119	0.352473	0.116591	0.196907	0.122727
0.15	0.255	0.121459	0.523692	0.109373	0.133363	0.0849495
0.15	0.255	0.185559	0.272319	0.12064	0.231409	0.142626
0.15	0.255	0.159467	0.374638	0.119705	0.196844	0.11899
